"id","visit_date","survey_type","species","capture_life_stage","length","weight","bd_load","sample_id"
84309,2013-07-23,cmr,ramu,adult,58,20,144.0,DESO1272
10285,2014-07-08,cmr,ramu,adult,56,22,96.0,RKS16273
70641,2015-09-01,cmr,ramu,adult,49,12,359896.8,RKS19816
72996,2006-07-17,cmr,ramu,adult,50,13,2880.0,RKS3794
12519,2006-09-03,swab,ramu,adult,46,18,528.0,RKS4668
72996,2005-07-25,cmr,ramu,adult,52,15,11136.0,RKS1958
10102,2012-08-27,swab,ramu,adult,46,10,96.0,RKS15181
70550,2014-08-10,cmr,ramu,adult,47,10,54575.99999999999,RKS17724
10316,2006-08-26,swab,ramu,adult,48,15,533040.0,RKS4515
70505,2013-07-26,cmr,ramu,adult,56,14,96.0,USGS1032
84309,2014-08-06,cmr,ramu,adult,58,28,96.0,DESO2426
70563,2009-08-26,swab,ramu,adult,61,28,1632.0000000000002,RKS8830
70736,2009-09-22,swab,ramu,adult,65,24,384.0,RKS9474
70736,2008-08-26,swab,ramu,adult,43,9,2112.0,RKS6998
72996,2006-09-13,cmr,ramu,adult,57,17,7296.0,RKS2462
72808,2015-07-07,cmr,ramu,adult,55,22,719.04,RKS18383
72996,2013-06-16,swab,ramu,adult,42,8,192.0,RKS15838
72996,2006-07-17,cmr,ramu,adult,49,9,720.0,RKS3812
10316,2006-08-26,swab,ramu,adult,45,10,425184.0,RKS4504
70550,2015-09-04,cmr,ramu,adult,51,16,5105.76,RKS19583
10101,2016-08-05,cmr,ramu,adult,50,13,27779.296,RKS21633
70449,2014-07-11,cmr,ramu,adult,44,11,5280.0,RKS17687
72996,2007-08-29,cmr,ramu,adult,64,21,816.0000000000001,RKS5997
70550,2007-07-01,cmr,ramu,adult,49,14,1296.0,RKS4961
50183,2010-09-07,swab,ramu,adult,41,7,86016.00000000001,CBSX037
20192,2008-08-07,swab,ramu,adult,70,36,54384.0,RKS7075
84221,2014-07-17,cmr,ramu,adult,43,9,9936.0,DESO2082
72996,2006-07-17,cmr,ramu,adult,56,13,75792.0,RKS3805
10206,2009-07-16,swab,ramu,adult,52,13,48.0,RKS7640
70550,2006-08-31,cmr,ramu,adult,66,26,816.0000000000001,RKS3917
10220,2013-06-27,swab,ramu,adult,54,20,48.0,RKS15859
10101,2016-08-05,cmr,ramu,adult,52,14,1688.344,RKS21616
11392,2006-08-31,swab,ramu,adult,57,26,6240.0,RKS4588
70028,2006-07-12,swab,ramu,adult,50,11,48.0,RKS3450
72336,2015-08-13,cmr,ramu,adult,62,29,632.64,RKS18547
10100,2015-09-09,cmr,ramu,adult,55,18,3492960.0,RKS20462
72996,2005-07-25,cmr,ramu,adult,49,12,48.0,RKS1355
70550,2015-08-06,cmr,ramu,adult,64,27,23647.2,RKS19404
72996,2008-09-13,cmr,ramu,adult,50,12,48.0,RKS7239
72996,2005-09-21,cmr,ramu,adult,52,16,1920.0,RKS2317
70134,2006-08-16,cmr,ramu,adult,56,18,912.0,RKS3202
72996,2008-09-14,cmr,ramu,adult,53,16,32112.000000000004,RKS7162
11858,2015-08-26,cmr,ramu,adult,46,9,1764717.6,RKS19898
70550,2014-08-10,cmr,ramu,adult,47,11,3264.0000000000005,RKS17754
72996,2005-08-29,cmr,ramu,adult,44,11,1056.0,RKS2257
10102,2012-08-27,swab,ramu,adult,49,15,1008.0,RKS15187
11858,2015-08-27,cmr,ramu,adult,52,14,9191440.0,RKS20222
74143,2010-07-02,swab,ramu,adult,52,18,1776.0,RKS9736
70736,2008-08-27,swab,ramu,adult,60,23,3168.0,RKS6994
72336,2015-08-13,cmr,ramu,adult,53,15,22409.28,RKS18545
72996,2004-08-23,swab,ramu,adult,48,12,123072.0,RKS029
72996,2007-06-01,swab,ramu,adult,41,6,2735.9999999999995,RKS2548
50183,2010-09-07,swab,ramu,adult,44,10,193440.0,CBSX013
11858,2015-08-26,cmr,ramu,adult,51,11,8271920.0,RKS20309
70505,2008-09-05,cmr,ramu,adult,50,14,1296.0,RKS7219
72996,2006-08-30,cmr,ramu,adult,52,14,48.0,RKS3906
72996,2007-08-29,cmr,ramu,adult,54,12,146688.0,RKS6021
72996,2006-08-20,cmr,ramu,adult,51,10,28224.0,RKS2503
72996,2010-07-21,swab,ramu,adult,50,12,4512.0,RKS9921
10219,2009-09-12,swab,ramu,adult,61,30,144.0,RKS9382
50219,2010-08-25,cmr,ramu,adult,45,10,384.0,RKS11128
72996,2006-07-17,cmr,ramu,adult,55,14,960.0,RKS3761
72996,2005-07-25,cmr,ramu,adult,56,15,864.0,RKS1353
72808,2015-07-07,cmr,ramu,adult,59,26,144.96,RKS18328
72808,2015-07-05,cmr,ramu,adult,62,29,8304.0,RKS18273
72996,2006-07-17,cmr,ramu,adult,60,18,13776.0,RKS3788
11520,2006-08-15,swab,ramu,adult,35,4,576.0,RKS2787
72996,2008-08-21,cmr,ramu,adult,54,15,19487.999999999996,RKS6918
72996,2005-08-29,cmr,ramu,adult,46,16,1440.0,RKS1418
10100,2015-09-09,cmr,ramu,adult,51,15,819120.0,RKS19845
70505,2015-07-20,cmr,ramu,adult,53,18,31680.0,RKS18876
70736,2009-07-10,swab,ramu,adult,42,8,288.0,RKS7439
10285,2014-07-08,cmr,ramu,adult,59,26,1344.0000000000002,RKS16259
52265,2009-07-02,swab,ramu,adult,69,38,3744.0,RKS7486
72808,2015-07-06,cmr,ramu,adult,60,22,17664.0,RKS18292
72996,2016-07-11,swab,ramu,adult,49,11,692889.368,RKS21455
10219,2009-09-12,swab,ramu,adult,57,24,54816.0,RKS9616
70134,2006-09-01,cmr,ramu,adult,53,16,72624.0,RKS3954
74062,2009-08-09,swab,ramu,adult,78,67,48.0,RKS7982
70197,2005-07-18,swab,ramu,adult,43,9,3935.9999999999995,RKS1200
10100,2015-09-09,cmr,ramu,adult,58,21,741535.68,RKS19684
70255,2007-08-17,swab,ramu,adult,64,30,397152.0,RKS5951
10101,2016-08-05,cmr,ramu,adult,44,8,99585.696,RKS21483
10102,2016-06-26,cmr,ramu,adult,65,31,2400.0,RKS20989
10101,2015-09-11,cmr,ramu,adult,40,6,10349.76,RKS19850
70550,2007-07-31,cmr,ramu,adult,55,21,2256.0,RKS5879
72808,2015-07-07,cmr,ramu,adult,48,12,96405.6,RKS18379
70736,2009-09-22,swab,ramu,adult,51,16,576.0,RKS9561
10101,2015-08-25,cmr,ramu,adult,46,8,4031360.0,RKS20089
72996,2009-07-04,cmr,ramu,adult,50,13,48.0,RKS7679
72808,2015-06-12,cmr,ramu,adult,61,22,6681.6,RKS18181
72996,2005-07-25,cmr,ramu,adult,54,18,8400.0,RKS1967
11028,2010-09-10,swab,ramu,adult,49,13,48.0,RKS11543
10100,2015-09-09,cmr,ramu,adult,46,13,1623961.44,RKS19660
70550,2015-08-04,cmr,ramu,adult,52,16,24.96,RKS18937
72996,2014-06-25,cmr,ramu,adult,52,15,4176.0,RKS16783
72996,2005-07-25,cmr,ramu,adult,44,8,192.0,RKS2065
70449,2015-08-14,cmr,ramu,adult,54,19,4640.0,RKS19409
70736,2009-08-27,swab,ramu,adult,50,16,3696.0,RKS8932
70505,2015-07-20,cmr,ramu,adult,53,16,190453.44,RKS18859
10102,2015-08-25,cmr,ramu,adult,43,8,2989161.6,RKS20373
70550,2013-06-28,cmr,ramu,adult,44,10,912.0,RKS15897
70641,2015-09-01,cmr,ramu,adult,53,16,3760.0,RKS19814
10101,2015-08-26,cmr,ramu,adult,52,15,8847200.0,RKS20134
84221,2014-08-06,cmr,ramu,adult,43,10,1008.0,DESO2161
72996,2005-07-25,cmr,ramu,adult,50,14,8208.0,RKS1924
70563,2008-07-30,swab,ramu,adult,42,8,624.0,RKS6572
84221,2014-07-17,cmr,ramu,adult,47,13,384.0,DESO2200
72996,2006-08-30,cmr,ramu,adult,48,10,18288.0,RKS3881
70134,2006-08-22,cmr,ramu,adult,50,13,1443504.0,RKS3196
70563,2009-07-11,swab,ramu,adult,63,24,48.0,RKS7489
72808,2015-08-13,cmr,ramu,adult,42,9,5407.68,RKS18487
72996,2008-09-06,cmr,ramu,adult,60,20,480.0,RKS7254
10196,2016-08-07,swab,ramu,adult,50,13,538.208,RKS21849
10101,2015-09-11,cmr,ramu,adult,45,11,1872412.32,RKS19865
72093,2015-07-07,cmr,ramu,adult,61,24,118.08,RKS17968
11858,2015-08-25,cmr,ramu,adult,69,33,30000080,RKS19997
70550,2006-08-31,cmr,ramu,adult,49,14,1200.0,RKS3937
70158,2008-08-28,swab,ramu,adult,50,14,18720.0,RKS7250
74269,2005-08-25,swab,ramu,adult,45,12,96.0,RKS3065
84221,2014-07-17,cmr,ramu,adult,46,12,336.00000000000006,DESO2193
72996,2006-08-20,cmr,ramu,adult,49,10,3744.0,RKS2490
70505,2013-08-11,cmr,ramu,adult,56,21,528.0,USGS1091
52127,2006-08-11,swab,ramu,adult,56,18,192.0,RKS4009
72996,2006-07-17,cmr,ramu,adult,53,11,103824.0,RKS3809
10102,2016-06-24,cmr,ramu,adult,54,12,8000.0,RKS21092
72996,2006-07-17,cmr,ramu,adult,47,7,1104.0,RKS3778
72996,2005-09-21,swab,ramu,adult,50,12,84336.0,RKS2401
10101,2015-09-11,cmr,ramu,adult,51,12,6970.08,RKS19854
10101,2015-08-31,cmr,ramu,adult,56,13,1200.0,RKS20263
10100,2012-08-27,swab,ramu,adult,60,32,240.0,RKS15091
10100,2015-09-09,cmr,ramu,adult,63,33,2329195.68,RKS20474
70505,2015-07-20,cmr,ramu,adult,50,17,1320320.0,RKS18877
10101,2015-08-24,cmr,ramu,adult,45,8,1360800.0,RKS19737
70550,2007-07-06,cmr,ramu,adult,49,14,4368.0,RKS3846
72996,2007-06-01,swab,ramu,adult,52,12,480.0,RKS2549
72996,2006-07-17,cmr,ramu,adult,52,12,2160.0,RKS3750
70448,2014-09-04,swab,ramu,adult,64,32,144.0,RKS17531
72808,2015-09-13,cmr,ramu,adult,54,17,6375.84,RKS20607
10101,2015-08-25,cmr,ramu,adult,48,12,69363.36,RKS20076
72336,2015-06-12,cmr,ramu,adult,65,26,2928.0,RKS18237
10477,2013-08-16,swab,ramu,adult,42,8,48.0,RKS16896
11858,2015-08-26,cmr,ramu,adult,43,8,984121.44,RKS20311
72996,2006-07-17,cmr,ramu,adult,52,11,1392.0,RKS2439
72996,2007-06-01,swab,ramu,adult,51,18,13488.0,RKS2535
10100,2015-09-09,cmr,ramu,adult,60,24,234789.6,RKS19675
72996,2006-07-17,cmr,ramu,adult,57,14,528.0,RKS3810
70413,2013-07-26,cmr,ramu,adult,53,17,5136.0,YFS459
70550,2006-08-31,cmr,ramu,adult,48,12,41280.0,RKS3914
72996,2006-09-13,cmr,ramu,adult,50,12,69888.0,RKS3981
70439,2010-07-02,swab,ramu,adult,82,61,9984.0,RKS9823
70550,2013-08-20,cmr,ramu,adult,49,11,240.0,USGS1635
84309,2013-06-20,cmr,ramu,adult,53,16,672.0000000000001,DESO1092
70550,2015-08-06,cmr,ramu,adult,58,24,212960.0,RKS19395
10101,2015-08-24,cmr,ramu,adult,49,10,804080.0,RKS18740
72336,2015-08-13,cmr,ramu,adult,42,9,114572.16,RKS18541
10101,2015-08-31,cmr,ramu,adult,47,10,6480.0,RKS20264
10319,2006-08-27,swab,ramu,adult,47,12,302160.0,RKS4493
70550,2006-08-31,cmr,ramu,adult,54,16,90144.0,RKS3936
72996,2007-06-01,cmr,ramu,adult,50,12,76368.0,RKS2554
10593,2013-08-02,swab,ramu,adult,48,14,10272.0,RKS16629
70619,2008-08-13,cmr,ramu,adult,47,10,36384.0,RKS6926
72996,2006-09-28,cmr,ramu,adult,49,14,18864.0,RKS3959
10101,2016-06-26,cmr,ramu,adult,51,12,84800.0,RKS20982
70550,2015-07-10,cmr,ramu,adult,57,23,535418.4,RKS17969
10315,2014-09-04,cmr,ramu,adult,54,24,336.00000000000006,RKS17442
72996,2006-07-17,cmr,ramu,adult,54,11,4656.0,RKS3773
72808,2016-07-06,cmr,ramu,adult,46,12,34902.08,RKS21207
70641,2015-09-01,cmr,ramu,adult,51,13,7881.12,RKS19821
70550,2016-08-10,cmr,ramu,adult,46,11,400658.32,RKS21855
84221,2014-06-17,cmr,ramu,adult,53,14,384.0,DESO1871
70439,2008-06-23,swab,ramu,adult,65,38,11472.0,RKS6144
10223,2007-06-27,swab,ramu,adult,48,9,101951.99999999999,RKS4131
72996,2009-07-03,cmr,ramu,adult,50,11,7008.0,RKS7365
11221,2007-08-04,swab,ramu,adult,40,7,288.0,RKS5560
70550,2007-05-31,cmr,ramu,adult,52,16,7920.0,RKS4943
70563,2008-07-30,swab,ramu,adult,42,8,720.0,RKS6559
70279,2013-08-04,cmr,ramu,adult,60,24,480.0,USGS1854
11858,2015-08-26,cmr,ramu,adult,46,11,2497603.68,RKS20322
72996,2007-08-29,cmr,ramu,adult,54,16,6000.0,RKS5989
70505,2008-09-05,cmr,ramu,adult,56,26,7248.0,RKS7214
72996,2006-07-17,cmr,ramu,adult,51,8,17376.0,RKS3577
70449,2014-07-10,cmr,ramu,adult,46,11,864.0,RKS17680
70550,2006-08-31,cmr,ramu,adult,50,14,2064.0,RKS3918
10102,2016-06-25,cmr,ramu,adult,45,6,5920.0,RKS21100
70449,2016-07-09,cmr,ramu,adult,68,38,10400.0,RKS20869
70279,2015-08-29,cmr,ramu,adult,61,25,65156.64,RKS19464
70505,2013-08-02,cmr,ramu,adult,46,12,144.0,USGS1070
70279,2013-08-02,cmr,ramu,adult,52,16,1296.0,USGS1788
72996,2007-08-29,cmr,ramu,adult,54,14,768.0,RKS5986
10101,2015-08-31,cmr,ramu,adult,62,17,320.0,RKS20013
84221,2014-09-09,cmr,ramu,adult,48,14,192.0,DESO2656
10100,2015-09-14,cmr,ramu,adult,55,19,415360.0,RKS19873
84312,2013-07-24,cmr,ramu,adult,45,12,192.0,DESO1250
10100,2015-09-14,cmr,ramu,adult,57,21,26210.88,RKS20153
72996,2006-09-28,cmr,ramu,adult,50,12,5136.0,RKS3946
72996,2006-07-17,cmr,ramu,adult,51,12,720.0,RKS3751
11858,2015-08-26,cmr,ramu,adult,47,10,128000.0,RKS20315
84309,2014-08-06,cmr,ramu,adult,42,11,10320.0,DESO2427
10101,2015-08-24,cmr,ramu,adult,65,29,48132.96,RKS19718
70550,2014-07-14,cmr,ramu,adult,51,15,50928.0,RKS17625
72996,2014-06-23,cmr,ramu,adult,47,11,8400.0,RKS16767
72808,2016-07-06,cmr,ramu,adult,65,29,2339.592,RKS21281
72313,2007-08-13,swab,ramu,adult,52,19,288.0,RKS5938
72996,2006-09-28,cmr,ramu,adult,51,12,6576.000000000001,RKS4094
11506,2009-09-10,swab,ramu,adult,57,16,53375.99999999999,RKS9272
84309,2014-06-17,cmr,ramu,adult,52,18,1488.0,DESO1824
10219,2009-09-12,swab,ramu,adult,63,24,15456.000000000002,RKS9610
10101,2016-06-25,cmr,ramu,adult,46,9,5650240.0,RKS21131
70550,2014-09-09,cmr,ramu,adult,63,30,2016.0,RKS18144
10101,2015-08-31,cmr,ramu,adult,55,17,182.4,RKS20047
72996,2006-09-13,cmr,ramu,adult,51,12,3168.0,RKS2495
72996,2006-07-17,cmr,ramu,adult,47,10,720.0,RKS3576
84309,2013-06-20,cmr,ramu,adult,50,14,4368.0,DESO1100
10100,2015-09-10,cmr,ramu,adult,56,21,1141553.76,RKS20389
10285,2014-09-02,cmr,ramu,adult,50,16,1653840.0,RKS17487
10223,2009-07-17,swab,ramu,adult,46,10,48.0,RKS7700
70279,2013-07-26,cmr,ramu,adult,57,22,672.0000000000001,YFS580
70550,2013-08-04,cmr,ramu,adult,44,10,14880.0,USGS1144
72996,2006-07-17,cmr,ramu,adult,54,9,76224.0,RKS3753
50219,2012-06-26,cmr,ramu,adult,54,12,2688.0000000000005,RKS13948
10101,2015-08-31,cmr,ramu,adult,51,11,626560.0,RKS20040
70736,2009-09-22,swab,ramu,adult,64,34,96.0,RKS9479
70279,2013-09-07,cmr,ramu,adult,52,16,624.0,YFS457
10101,2015-08-26,cmr,ramu,adult,67,27,2826265.92,RKS20144
72996,2007-08-29,cmr,ramu,adult,56,18,6623.999999999999,RKS6017
72996,2016-07-11,swab,ramu,adult,50,15,121522.504,RKS21306
10100,2015-09-08,cmr,ramu,adult,49,11,7377520.0,RKS19596
11858,2015-08-26,cmr,ramu,adult,60,24,3466633.44,RKS20308
11858,2015-08-26,cmr,ramu,adult,45,10,37700480,RKS20101
70550,2006-09-27,cmr,ramu,adult,55,20,1104.0,RKS4088
51053,2010-08-23,swab,ramu,adult,59,22,672.0000000000001,RKS11094
70550,2006-08-13,cmr,ramu,adult,52,14,20448.0,RKS3213
84309,2013-09-12,cmr,ramu,adult,64,29,528.0,DESO1736
72996,2005-07-25,cmr,ramu,adult,44,8,3216.0,RKS2138
10100,2015-09-09,cmr,ramu,adult,51,15,7957360.0,RKS19700
70505,2015-06-22,cmr,ramu,adult,46,9,145663.68,RKS17892
72996,2006-07-17,cmr,ramu,adult,54,11,3696.0,RKS3764
11858,2015-08-26,cmr,ramu,adult,42,6,1437404.16,RKS20307
70650,2014-08-27,cmr,ramu,adult,42,7,95376.0,RKS17275
70550,2016-08-10,cmr,ramu,adult,50,12,149824.432,RKS21879
70550,2007-07-01,cmr,ramu,adult,49,10,480.0,RKS4959
10102,2016-08-04,cmr,ramu,adult,46,10,5870.408,RKS21799
10100,2015-09-10,cmr,ramu,adult,64,28,11296878.72,RKS20418
72996,2006-08-07,cmr,ramu,adult,57,17,1920.0,RKS2524
72808,2015-08-13,cmr,ramu,adult,58,20,14483.04,RKS18515
84309,2014-08-07,cmr,ramu,adult,46,10,193344.0,DESO2377
84221,2014-09-11,cmr,ramu,adult,60,25,14160.0,DESO2617
70736,2009-08-27,swab,ramu,adult,52,16,96.0,RKS8797
84309,2013-07-23,cmr,ramu,adult,40,6,576.0,DESO1274
70550,2016-07-12,cmr,ramu,adult,59,26,72589.816,RKS21698
10101,2015-08-31,cmr,ramu,adult,63,29,1008.0,RKS20011
70550,2015-09-02,cmr,ramu,adult,56,22,65977.92,RKS19558
10101,2015-08-26,cmr,ramu,adult,47,12,669192.0,RKS20117
70550,2015-07-12,cmr,ramu,adult,45,11,187.2,RKS18777
84221,2014-09-10,cmr,ramu,adult,49,12,3888.0000000000005,DESO2469
10011,2007-07-23,swab,ramu,adult,59,26,422496.0,RKS5216
10421,2011-08-30,swab,ramu,adult,53,17,48960.0,RKS13424
70736,2009-07-10,swab,ramu,adult,47,12,48.0,RKS7497
10102,2015-08-25,cmr,ramu,adult,70,35,3411709.44,RKS20347
70505,2015-07-20,cmr,ramu,adult,49,13,637.44,RKS18872
72996,2007-08-29,cmr,ramu,adult,53,13,27360.0,RKS6004
10100,2015-09-09,cmr,ramu,adult,48,12,5523146.4,RKS19847
72996,2005-08-29,cmr,ramu,adult,50,14,13776.0,RKS1434
10100,2015-09-14,cmr,ramu,adult,53,17,1309840.0,RKS20148
72996,2008-07-15,cmr,ramu,adult,54,16,43536.0,RKS6265
50219,2010-09-13,cmr,ramu,adult,44,8,8236175.999999999,RKS11725
10101,2016-06-25,cmr,ramu,adult,51,10,24560.0,RKS21177
84221,2013-08-21,cmr,ramu,adult,50,16,96.0,DESO1461
72336,2015-08-13,cmr,ramu,adult,43,9,2973.6,RKS18555
72996,2007-07-30,cmr,ramu,adult,47,7,768.0,RKS5840
72808,2015-08-14,cmr,ramu,adult,38,7,423.36,RKS18530
10218,2009-09-10,swab,ramu,adult,50,16,21168.0,RKS9255
10101,2015-08-25,cmr,ramu,adult,57,17,232640.0,RKS20072
72996,2007-06-01,swab,ramu,adult,45,8,336.00000000000006,RKS2546
70650,2006-06-30,swab,ramu,adult,51,19,2016.0,RKS2761
10102,2016-08-03,cmr,ramu,adult,45,10,47152.552,RKS21723
52127,2011-08-26,swab,ramu,adult,64,27,48.0,RKS12734
12503,2010-07-13,swab,ramu,adult,51,14,48.0,RKS9871
72996,2007-07-30,cmr,ramu,adult,49,11,13872.0,RKS5861
84309,2012-08-22,swab,ramu,adult,52,14,1632.0000000000002,RKS15318
84292,2013-07-25,cmr,ramu,adult,42,8,13776.0,DESO1328
10100,2015-09-09,cmr,ramu,adult,46,11,1210071.36,RKS19656
72808,2015-06-12,cmr,ramu,adult,55,19,2592.0,RKS18228
72996,2009-07-04,cmr,ramu,adult,54,13,576.0,RKS7678
10316,2006-08-26,swab,ramu,adult,45,12,852815.9999999999,RKS4520
72996,2008-07-15,cmr,ramu,adult,51,12,5760.0,RKS6306
10101,2015-09-11,cmr,ramu,adult,51,12,4277.28,RKS19876
10101,2016-06-24,cmr,ramu,adult,41,8,5520.0,RKS21048
50183,2008-09-04,swab,ramu,adult,42,7,96.0,RKS7130
72996,2005-07-25,cmr,ramu,adult,43,8,1824.0,RKS1989
10418,2011-08-30,swab,ramu,adult,53,18,336.00000000000006,RKS13412
70413,2013-09-08,cmr,ramu,adult,62,28,912.0,YFS577
72996,2008-09-13,cmr,ramu,adult,51,13,3264.0000000000005,RKS7180
10101,2015-08-27,cmr,ramu,adult,41,7,1458080.0,RKS20243
72996,2006-09-13,cmr,ramu,adult,54,12,6912.0,RKS2483
71811,2014-07-23,cmr,ramu,adult,69,44,10464.0,RKS17018
11858,2015-08-27,cmr,ramu,adult,48,12,7379280.0,RKS20209
70279,2015-08-29,cmr,ramu,adult,63,28,48220.32,RKS19461
70505,2008-08-12,cmr,ramu,adult,56,26,33984.0,RKS6877
72808,2015-07-05,cmr,ramu,adult,56,20,18144.0,RKS18272
10223,2008-08-07,swab,ramu,adult,46,10,576.0,RKS6802
70279,2013-08-02,cmr,ramu,adult,50,12,7056.0,USGS1860
72808,2015-06-12,cmr,ramu,adult,51,19,1770.72,RKS18186
11858,2015-08-25,cmr,ramu,adult,49,11,379680.0,RKS19998
50219,2010-08-25,cmr,ramu,adult,55,20,1296.0,RKS11126
10101,2015-08-24,cmr,ramu,adult,43,7,100211.52,RKS18620
22008,2016-06-27,cmr,ramu,adult,56,20,151520.0,RKS20871
10101,2012-08-27,swab,ramu,adult,50,14,144.0,RKS15208
72996,2008-08-20,cmr,ramu,adult,53,17,147168.0,RKS6905
72336,2015-08-15,cmr,ramu,adult,52,14,5757.6,RKS18456
12503,2009-09-11,swab,ramu,adult,61,29,144.0,RKS9311
70439,2008-06-23,swab,ramu,adult,71,46,19200.0,RKS5753
70550,2015-07-11,cmr,ramu,adult,54,16,12046.08,RKS17984
84221,2013-07-25,cmr,ramu,adult,52,16,3888.0000000000005,DESO1390
70505,2008-09-05,cmr,ramu,adult,50,15,3984.0,RKS7221
11858,2015-08-27,cmr,ramu,adult,45,10,5417920.0,RKS19777
84309,2014-08-06,cmr,ramu,adult,47,11,2016.0,DESO2270
70399,2014-08-27,cmr,ramu,adult,77,57,11376.0,RKS17437
10316,2006-08-26,swab,ramu,adult,50,12,483407.99999999994,RKS4517
72996,2009-08-16,cmr,ramu,adult,54,15,528.0,RKS7941
72554,2008-07-30,swab,ramu,adult,60,20,2640.0,RKS6503
70550,2015-08-04,cmr,ramu,adult,53,18,10723.2,RKS19342
70550,2015-07-11,cmr,ramu,adult,58,20,2551.68,RKS18008
10206,2008-08-08,swab,ramu,adult,50,14,576.0,RKS6823
72996,2005-08-29,cmr,ramu,adult,53,16,52464.0,RKS1899
72554,2009-08-26,swab,ramu,adult,50,12,1152.0,RKS8774
70550,2006-08-21,cmr,ramu,adult,48,11,16608.0,RKS3856
72996,2006-08-20,cmr,ramu,adult,52,10,4176.0,RKS2463
72996,2006-08-20,cmr,ramu,adult,50,12,1056.0,RKS2473
84221,2014-06-18,cmr,ramu,adult,54,16,5520.0,DESO1848
72996,2006-08-07,cmr,ramu,adult,46,9,10704.0,RKS2521
70583,2005-07-20,swab,ramu,adult,45,10,912.0,RKS1597
10100,2015-09-09,cmr,ramu,adult,61,28,13603120,RKS19595
70449,2014-09-03,cmr,ramu,adult,53,19,22848.0,RKS17822
70550,2016-07-14,cmr,ramu,adult,54,16,134250.136,RKS21506
70550,2006-09-27,cmr,ramu,adult,49,14,1584.0,RKS4096
70505,2016-07-26,cmr,ramu,adult,63,26,522885.128,RKS21714
84221,2013-09-11,cmr,ramu,adult,53,17,96.0,DESO1657
84221,2014-09-11,cmr,ramu,adult,44,12,6528.000000000001,DESO2719
70550,2006-08-31,cmr,ramu,adult,51,14,672.0000000000001,RKS3925
11858,2015-08-27,cmr,ramu,adult,49,11,5072400.0,RKS20220
70550,2010-07-20,cmr,ramu,adult,58,18,192.0,RKS9959
70550,2015-07-11,cmr,ramu,adult,47,12,9809.28,RKS18147
72996,2006-07-17,cmr,ramu,adult,50,10,2688.0000000000005,RKS2452
10101,2012-09-07,swab,ramu,adult,45,11,48.0,RKS15627
72996,2006-08-20,cmr,ramu,adult,49,12,2064.0,RKS2428
72996,2006-08-20,cmr,ramu,adult,47,10,34992.0,RKS2459
10226,2009-07-16,swab,hyre,adult,34,4,192.0,RKS7533
70505,2008-08-12,cmr,ramu,adult,51,17,91536.0,RKS6864
70550,2014-08-12,cmr,ramu,adult,54,19,192.0,RKS17814
70134,2006-08-16,cmr,ramu,adult,55,16,6623.999999999999,RKS3217
72996,2006-08-07,cmr,ramu,adult,49,10,4176.0,RKS2525
11858,2015-08-26,cmr,ramu,adult,47,13,203760.0,RKS20316
72336,2015-09-14,cmr,ramu,adult,63,24,36977.28,RKS20695
72996,2005-07-25,cmr,ramu,adult,41,6,7200.0,RKS1962
72579,2005-07-10,swab,hyre,adult,35,6,86208.0,RKS1036
84963,2014-08-07,cmr,ramu,adult,48,12,48000.0,DESO2366
10100,2015-09-10,cmr,ramu,adult,54,17,2602293.6,RKS20485
74333,2006-07-02,swab,ramu,adult,39,6,288.0,RKS2731
12562,2014-08-12,cmr,ramu,adult,40,7,240.0,RKS17252
10100,2015-09-09,cmr,ramu,adult,58,21,25775760,RKS19838
84309,2014-07-18,cmr,ramu,adult,47,13,336.00000000000006,DESO2231
70736,2008-08-26,swab,ramu,adult,56,22,11280.0,RKS6970
70563,2009-07-11,swab,ramu,adult,60,21,2735.9999999999995,RKS7545
72996,2008-07-15,cmr,ramu,adult,52,14,576.0,RKS6282
70505,2008-09-15,cmr,ramu,adult,52,19,576.0,RKS7328
70355,2009-06-19,swab,ramu,adult,62,28,2880.0,RKS7608
21091,2005-09-07,swab,ramu,adult,49,12,1488.0,RKS1635
70550,2007-07-01,cmr,ramu,adult,51,18,2208.0,RKS4953
70413,2013-08-14,cmr,ramu,adult,59,30,2208.0,YFS161
70550,2015-07-10,cmr,ramu,adult,56,24,283724.64,RKS17976
70134,2006-08-22,cmr,ramu,adult,53,15,15647.999999999998,RKS3895
10102,2012-08-27,swab,ramu,adult,47,11,96.0,RKS15183
72996,2009-07-04,cmr,ramu,adult,48,13,768.0,RKS7682
84221,2013-08-22,cmr,ramu,adult,45,10,4704.0,DESO1563
10316,2006-08-26,swab,ramu,adult,50,16,769344.0,RKS4506
70736,2009-08-26,swab,ramu,adult,59,23,11136.0,RKS8783
10223,2007-06-27,swab,ramu,adult,41,5,1058928.0,RKS4128
72996,2006-08-20,cmr,ramu,adult,50,12,960.0,RKS2473
10101,2015-08-25,cmr,ramu,adult,63,31,136931.04,RKS20067
70550,2015-08-04,cmr,ramu,adult,42,8,1944.0,RKS18938
70550,2016-08-10,cmr,ramu,adult,44,9,85661.784,RKS21921
10206,2007-06-28,swab,ramu,adult,42,7,1813056.0000000002,RKS5473
72996,2006-09-28,cmr,ramu,adult,52,11,7968.0,RKS3948
72996,2006-08-20,cmr,ramu,adult,47,11,31680.0,RKS2487
72996,2007-06-01,swab,ramu,adult,54,12,42816.0,RKS2552
72996,2006-07-17,cmr,ramu,adult,52,12,16224.0,RKS3575
